id,name,fullname,country,continent,iata,icao,lat,lng,rwy,market,hub_cost,rwy_codes
3601,Udon Thani,Udon Thani Airport,Thailand,Asia,UTH,VTUD,17.386400222800003,102.788002014,10000,89,48000,12/30
3602,Sakon Nakhon,Sakon Nakhon Airport,Thailand,Asia,SNO,VTUI,17.195100784301758,104.11900329589844,8530,30,48000,05/23
3603,Surin,Surin Airport,Thailand,Asia,PXR,VTUJ,14.868300437927,103.49800109863,5053,82,48000,01/19
3604,Khon Kaen,Khon Kaen Airport,Thailand,Asia,KKC,VTUK,16.466600418099997,102.783996582,10007,39,48000,03/21
3605,Loei,Loei Airport,Thailand,Asia,LOE,VTUL,17.43910026550293,101.72200012207031,6890,89,48000,01/19
3606,Buri Ram,Buri Ram Airport,Thailand,Asia,BFV,VTUO,15.229499816894531,103.25299835205078,6890,56,48000,04/22
3607,Nakhon Ratchasima,Nakhon Ratchasima Airport,Thailand,Asia,NAK,VTUQ,14.94950008392334,102.31300354003906,6890,54,48000,06/24
3608,Ubon Ratchathani,Ubon Ratchathani Airport,Thailand,Asia,UBP,VTUU,15.2512998581,104.870002747,9848,54,48000,05/23
3609,Roi Et,Roi Et Airport,Thailand,Asia,ROI,VTUV,16.11680030822754,103.77400207519531,6890,82,48000,18/36
3610,Nakhon Phanom,Nakhon Phanom Airport,Thailand,Asia,KOP,VTUW,17.383800506591797,104.64299774169922,8203,71,48000,15/33
3611,Buon Ma Thuot,Buon Ma Thuot Airport,Vietnam,Asia,BMV,VVBM,12.668299675,108.120002747,9843,45,42000,09/27
3612,Haiphong,Cat Bi International Airport,Vietnam,Asia,HPH,VVCI,20.819400787353516,106.7249984741211,7880,34,42000,07/25
3613,Ca Mau City,Cà Mau Airport,Vietnam,Asia,CAH,VVCM,9.177667,105.177778,4921,61,42000,09/27
3614,Nha Trang,Cam Ranh Airport,Vietnam,Asia,CXR,VVCR,11.998200416564941,109.21900177001953,10000,68,42000,02/20
3615,Con Dao,Co Ong Airport,Vietnam,Asia,VCS,VVCS,8.73183,106.633003,6046,53,42000,11/29
3616,Can Tho,Can Tho International Airport,Vietnam,Asia,VCA,VVCT,10.085100174,105.711997986,7886,76,42000,06/24
3617,Dien Bien Phu,Dien Bien Phu Airport,Vietnam,Asia,DIN,VVDB,21.3974990845,103.008003235,6003,50,42000,16/34
3618,Da Lat,Lien Khuong Airport,Vietnam,Asia,DLI,VVDL,11.75,108.366997,10663,59,42000,09/27
3619,Da Nang,Da Nang International Airport,Vietnam,Asia,DAD,VVDN,16.043899536132812,108.1989974975586,11483,57,42000,17L/35R
3620,Hanoi,Noi Bai International Airport,Vietnam,Asia,HAN,VVNB,21.221200942993164,105.80699920654297,12466,52,213300,11L/29R
3621,Hue,Phu Bai Airport,Vietnam,Asia,HUI,VVPB,16.401500701899998,107.70300293,8775,35,42000,09/27
3622,Quy Nohn,Phu Cat Airport,Vietnam,Asia,UIH,VVPC,13.955,109.042,10010,49,42000,15/33
3623,Pleiku,Pleiku Airport,Vietnam,Asia,PXU,VVPK,14.004500389099121,108.01699829101562,5960,49,42000,09/27
3624,Phu Quoc Island,Phu Quoc International Airport,Vietnam,Asia,PQC,VVPQ,10.1698,103.9931,9843,56,42000,10/28
3625,Rach Gia,Rach Gia Airport,Vietnam,Asia,VKG,VVRG,9.95802997234,105.132379532,4921,47,42000,08/26
3626,Tuy Hoa,Dong Tac Airport,Vietnam,Asia,TBB,VVTH,13.049599647500001,109.333999634,9520,40,42000,02/20|03R/21L
3627,Ho Chi Minh City,Tan Son Nhat International Airport,Vietnam,Asia,SGN,VVTS,10.8187999725,106.652000427,12468,41,42000,07L/25R
3628,Vinh,Vinh Airport,Vietnam,Asia,VII,VVVH,18.7376003265,105.67099762,7875,54,42000,17/35
3629,Dawei,Dawei Airport,Burma,Asia,TVY,VYDW,14.103899955749512,98.20359802246094,7005,53,6000,16/34
3630,Pyinmana,Naypyidaw Airport,Burma,Asia,NYT,VYEL,19.623501,96.200996,12000,33,6000,16/34
3631,Heho,Heho Airport,Burma,Asia,HEH,VYHH,20.746999740600586,96.79199981689453,8500,73,6000,18/36
3632,Kengtung,Kengtung Airport,Burma,Asia,KET,VYKG,21.301599502563477,99.63600158691406,7815,35,6000,12/30
3633,Kyaukpyu,Kyaukpyu Airport,Burma,Asia,KYP,VYKP,19.42639923095703,93.53479766845703,4600,35,6000,18/36
3634,Kawthoung,Kawthoung Airport,Burma,Asia,KAW,VYKT,10.049300193786621,98.53800201416016,6000,86,6000,02/20
3635,Loikaw,Loikaw Airport,Burma,Asia,LIW,VYLK,19.691499710083008,97.21479797363281,5200,30,6000,01/19
3636,Lashio,Lashio Airport,Burma,Asia,LSH,VYLS,22.9778995513916,97.752197265625,5285,78,6000,01/19
3637,Mandalay,Mandalay International Airport,Burma,Asia,MDL,VYMD,21.702199935913086,95.97789764404297,14003,45,6000,17/35
3638,Mkeik,Myeik Airport,Burma,Asia,MGZ,VYME,12.439800262451172,98.62149810791016,8795,59,6000,18/36
3639,Myitkyina,Myitkyina Airport,Burma,Asia,MYT,VYMK,25.38360023498535,97.35189819335938,6100,48,6000,04/22
3640,Momeik,Momeik Airport,Burma,Asia,MOE,VYMO,23.092500686645508,96.64530181884766,4498,33,6000,12/30
3641,Mong Hsat,Mong Hsat Airport,Burma,Asia,MOG,VYMS,20.516799926757812,99.25679779052734,5000,89,6000,12/30
3642,Namsang,Namsang Airport,Burma,Asia,NMS,VYNS,20.890499114990234,97.73590087890625,12005,36,6000,03/21
3643,Putao,Putao Airport,Burma,Asia,PBU,VYPT,27.32990074157715,97.42630004882812,7002,50,6000,17/35
3644,Sittwe,Sittwe Airport,Burma,Asia,AKY,VYSW,20.132699966430664,92.87259674072266,6001,36,6000,11/29
3645,Thandwe,Thandwe Airport,Burma,Asia,SNW,VYTD,18.4606990814209,94.30010223388672,5502,39,6000,02/20
3646,Tachileik,Tachileik Airport,Burma,Asia,THL,VYTL,20.483800888061523,99.9354019165039,7002,80,6000,04/22
3647,Yangon,Yangon International Airport,Burma,Asia,RGN,VYYY,16.907300949099998,96.1332015991,11200,43,237000,03/21
3648,Ujung Pandang-Celebes Island,Hasanuddin International Airport,Indonesia,Asia,UPG,WAAA,-5.061629772186279,119.55400085449219,8202,45,54000,13/31
3649,Biak-Supiori Island,Frans Kaisiepo Airport,Indonesia,Asia,BIK,WABB,-1.190019965171814,136.10800170898438,11715,65,54000,11/29
3650,Nabire-Papua Island,Nabire Airport,Indonesia,Asia,NBX,WABI,-3.36818,135.496002,4593,78,54000,16/34
3651,Timika-Papua Island,Moses Kilangin Airport,Indonesia,Asia,TIM,WABP,-4.528279781341553,136.88699340820312,7841,54,54000,12/30
3652,Denpasar-Bali Island,Ngurah Rai (Bali) International Airport,Indonesia,Asia,DPS,WADD,-8.7481698989868,115.16699981689,9790,44,54000,09/27
3653,Mataram,Lombok International Airport,Indonesia,Asia,LOP,WADL,-8.757322,116.276675,9022,45,54000,13/31
3654,Jayapura-Papua Island,Sentani International Airport,Indonesia,Asia,DJJ,WAJJ,-2.5769500733,140.5160064698,7161,80,54000,12/30
3655,Wamena-Papua Island,Wamena Airport,Indonesia,Asia,WMX,WAJW,-4.10251,138.957001,5436,81,54000,15/33
3656,Merauke-Papua Island,Mopah Airport,Indonesia,Asia,MKQ,WAKK,-8.52029037475586,140.41799926757812,6070,56,54000,16/34
3657,Tanjung Redeb - Borneo Island,Kalimarau Airport,Indonesia,Asia,BEJ,WALK,2.1555,117.431999,4625,37,54000,01/19
3658,Tarakan Island,Juwata Airport,Indonesia,Asia,TRK,WALR,3.326667,117.569444,7382,88,54000,06/24
3659,Samarinda,Temindung Airport,Indonesia,Asia,SRI,WALS,-0.484530985355,117.156997681,3806,41,54000,04/22
3660,Tahuna-Sangihe Island,Naha Airport,Indonesia,Asia,NAH,WAMH,3.6832098960876465,125.52799987792969,3597,71,54000,15/33
3661,Palu-Celebes Island,Mutiara Airport,Indonesia,Asia,PLW,WAML,-0.9185420274734497,119.91000366210938,6781,56,54000,15/33
3662,Manado-Celebes Island,Sam Ratulangi Airport,Indonesia,Asia,MDC,WAMM,1.5492600202560425,124.9260025024414,8693,88,54000,18/36
3663,Poso-Celebes Island,Kasiguncu Airport,Indonesia,Asia,PSJ,WAMP,-1.41674995422,120.657997131,3650,77,54000,03/21
3664,Gotalalamo-Morotai Island,Pitu Airport,Indonesia,Asia,OTI,WAMR,2.0459899902300003,128.324996948,7880,42,54000,09/27
3665,Sango-Ternate Island,Sultan Khairun Babullah Airport,Indonesia,Asia,TTE,WAMT,0.831413984298706,127.38099670410156,5875,77,54000,14/32
3666,Luwok - Celebes Island,Syukuran Aminuddin Amir Airport,Indonesia,Asia,LUW,WAMW,-1.03892,122.772003,6070,58,54000,03/21
3667,Tanta-Tabalong-Borneo Island,Warukin Airport,Indonesia,Asia,TJG,WAON,-2.21655988693,115.435997009,4601,47,54000,06/24
3668,Langgur-Seram Island,Dumatumbun Airport,Indonesia,Asia,LUV,WAPL,-5.661620140075684,132.7310028076172,4265,83,54000,09/27
3669,Surabaya,Juanda International Airport,Indonesia,Asia,SUB,WARR,-7.3798298835754395,112.78700256347656,9843,40,54000,10/28
3670,Fakfak-Papua Island,Fakfak Airport,Indonesia,Asia,FKQ,WASF,-2.9201900959014893,132.26699829101562,3415,50,54000,10/28
3671,Kaimana-Papua Island,Kaimana Airport,Indonesia,Asia,KNG,WASK,-3.6445200443267822,133.6959991455078,5249,37,54000,01/19
3672,Babo-Papua Island,Babo Airport,Indonesia,Asia,BXB,WASO,-2.5322399139404297,133.43899536132812,4280,50,54000,02/20
3673,Manokwari-Papua Island,Rendani Airport,Indonesia,Asia,MKW,WASR,-0.8918330073356628,134.0489959716797,6576,64,54000,17/35
3674,Sorong-Papua Island,Dominique Edward Osok Airport,Indonesia,Asia,SOQ,WAXX,-0.894,131.287,6070,76,54000,09/27
3675,Bintulu,Bintulu Airport,Malaysia,Asia,BTU,WBGB,3.12385010719,113.019996643,9006,86,48000,17/35
3676,Kuching,Kuching International Airport,Malaysia,Asia,KCH,WBGG,1.4846999645233154,110.34700012207031,8051,90,48000,07/25
3677,Limbang,Limbang Airport,Malaysia,Asia,LMN,WBGJ,4.808300018310547,115.01000213623047,4922,77,48000,04/22
3678,Marudi,Marudi Airport,Malaysia,Asia,MUR,WBGM,4.178979873657227,114.3290023803711,3274,53,48000,10/28
3679,Miri,Miri Airport,Malaysia,Asia,MYY,WBGR,4.322010040283203,113.98699951171875,9006,57,48000,02/20
3680,Sibu,Sibu Airport,Malaysia,Asia,SBW,WBGS,2.2616000175476074,111.98500061035156,9036,57,48000,13/31
3681,Bario,Bario Airport,Malaysia,Asia,BBN,WBGZ,3.7338900566101074,115.47899627685547,2198,37,48000,11/29
3682,Lahad Datu,Lahad Datu Airport,Malaysia,Asia,LDU,WBKD,5.032249927520752,118.3239974975586,4498,47,48000,11/29
3683,Kota Kinabalu,Kota Kinabalu International Airport,Malaysia,Asia,BKI,WBKK,5.9372100830078125,116.0510025024414,9800,30,48000,02/20
3684,Labuan,Labuan Airport,Malaysia,Asia,LBU,WBKL,5.300680160522461,115.25,7546,80,48000,14/32
3685,Sandakan,Sandakan Airport,Malaysia,Asia,SDK,WBKS,5.900899887084961,118.05899810791016,7000,83,48000,08/26
3686,Tawau,Tawau Airport,Malaysia,Asia,TWU,WBKW,4.320159912109375,118.12799835205078,8800,47,48000,06/24
3687,Mulu,Mulu Airport,Malaysia,Asia,MZV,WBMU,4.048329830169678,114.80500030517578,4921,90,48000,03/21
3688,Bandar Seri Begawan,Brunei International Airport,Brunei,Asia,BWN,WBSB,4.944200038909912,114.9280014038086,12000,83,213300,03/21
3689,Bandar Lampung-Sumatra Island,Radin Inten II (Branti) Airport,Indonesia,Asia,TKG,WIAT,-5.240556,105.175556,8202,42,54000,14/32
3690,Pekanbaru-Sumatra Island,Sultan Syarif Kasim Ii (Simpang Tiga) Airport,Indonesia,Asia,PKU,WIBB,0.46078601479530334,101.44499969482422,7360,35,54000,18/36
3691,Dumai-Sumatra Island,Pinang Kampai Airport,Indonesia,Asia,DUM,WIBD,1.60919,101.433998,5905,39,54000,03/21
3692,Bandung-Java Island,Husein Sastranegara International Airport,Indonesia,Asia,BDO,WICC,-6.900629997253418,107.57599639892578,7361,56,54000,11/29
3693,Batam Island,Hang Nadim International Airport,Indonesia,Asia,BTH,WIDD,1.12102997303,104.119003296,13270,77,54000,04/22
3694,Jakarta Halim P.,Halim Perdanakusuma International Airport,Indonesia,Asia,HLP,WIHH,-6.266610145568848,106.89099884033203,9843,86,54000,06/24
3695,Cilacap-Java Island,Tunggul Wulung Airport,Indonesia,Asia,CXP,WIHL,-7.645060062410001,109.033996582,4570,70,54000,13/31
3696,Jakarta Soekarno,Soekarno-Hatta International Airport,Indonesia,Asia,CGK,WIII,-6.1255698204,106.65599823,12008,52,213300,07L/25R
3697,Gunung Sitoli-Nias Island,Binaka Airport,Indonesia,Asia,GNS,WIMB,1.16638,97.704697,4445,72,54000,09/27
3698,Padang Sidempuan-Sumatra Island,Aek Godang Airport,Indonesia,Asia,AEG,WIME,1.4001,99.430496,4580,85,54000,11/29
3699,Medan,Kualanamu International Airport,Indonesia,Asia,KNO,WIMM,3.642222,98.885278,12303,68,54000,05/23
3700,Nanga Pinoh-Borneo Island,Nanga Pinoh Airport,Indonesia,Asia,NPO,WIOG,-0.34886899590492,111.74800109863,3272,66,54000,10/28
3701,Ketapang-Borneo Island,Ketapang(Rahadi Usman) Airport,Indonesia,Asia,KTG,WIOK,-1.816640019416809,109.96299743652344,4585,35,54000,17/35
3702,Ranai-Natuna Besar Island,Ranai Airport,Indonesia,Asia,NTX,WION,3.90871,108.388,8410,30,54000,18/36
3703,Pontianak-Borneo Island,Supadio Airport,Indonesia,Asia,PNK,WIOO,-0.15071099996566772,109.40399932861328,7380,77,54000,15/33
3704,Putussibau-Borneo Island,Pangsuma Airport,Indonesia,Asia,PSU,WIOP,0.8355780243873596,112.93699645996094,3294,44,54000,10/28
3705,Sintang-Borneo Island,Sintang(Susilo) Airport,Indonesia,Asia,SQG,WIOS,0.06361900269985199,111.4729995727539,4256,56,54000,08/26
3706,Bengkulu-Sumatra Island,Fatmawati Soekarno Airport,Indonesia,Asia,BKS,WIPL,-3.8637,102.338997,7345,54,54000,13/31
3707,Palembang-Sumatra Island,Sultan Mahmud Badaruddin II Airport,Indonesia,Asia,PLM,WIPP,-2.8982501029968,104.69999694824,8202,54,54000,11/29
3708,Talang Gudang-Sumatra Island,Pendopo Airport,Indonesia,Asia,PDO,WIPQ,-3.2860701084136963,103.87999725341797,4265,90,54000,03/21
3709,Rengat-Sumatra Island,Japura Airport,Indonesia,Asia,RGT,WIPR,-0.35280799865722656,102.33499908447266,4265,41,54000,10/28
3710,Ketaping/Padang - Sumatra Island,Minangkabau International Airport,Indonesia,Asia,PDG,WIPT,-0.786917,100.280998,9020,83,54000,15/33
3711,Lhok Sukon-Sumatra Island,Lhok Sukon Airport,Indonesia,Asia,LSX,WITL,5.069509983062744,97.25920104980469,3675,82,54000,16/34
3712,Banda Aceh,Sultan Iskandar Muda International Airport,Indonesia,Asia,BTJ,WITT,5.522872024010001,95.42063713070002,9843,42,54000,17/35
3713,Pulau Tioman,Pulau Tioman Airport,Malaysia,Asia,TOD,WMBT,2.8181800842285156,104.16000366210938,3255,39,48000,02/20
3714,Alor Satar,Sultan Abdul Halim Airport,Malaysia,Asia,AOR,WMKA,6.189670085906982,100.39800262451172,9005,57,48000,04/22
3715,Butterworth,Butterworth Airport,Malaysia,Asia,BWH,WMKB,5.4659199714660645,100.39099884033203,8000,46,48000,18/36
3716,Kota Baharu,Sultan Ismail Petra Airport,Malaysia,Asia,KBR,WMKC,6.1668500900268555,102.29299926757812,6982,59,48000,10/28
3717,Kuantan,Kuantan Airport,Malaysia,Asia,KUA,WMKD,3.7753899097442627,103.20899963378906,9200,88,48000,18/36
3718,Kerteh,Kerteh Airport,Malaysia,Asia,KTE,WMKE,4.537220001220703,103.427001953125,4446,68,48000,16/34
3719,Ipoh,Sultan Azlan Shah Airport,Malaysia,Asia,IPH,WMKI,4.567969799041748,101.09200286865234,5900,34,48000,04/22
3720,Johor Bahru,Senai International Airport,Malaysia,Asia,JHB,WMKJ,1.64131,103.669998,12467,58,48000,16/34
3721,Kuala Lumpur,Kuala Lumpur International Airport,Malaysia,Asia,KUL,WMKK,2.745579957962,101.70999908447,13530,67,237000,14L/32R|15/33
3722,Langkawi,Langkawi International Airport,Malaysia,Asia,LGK,WMKL,6.329730033874512,99.72869873046875,12500,50,48000,03/21
3723,Malacca,Malacca Airport,Malaysia,Asia,MKZ,WMKM,2.2633600235,102.251998901,7005,64,48000,03/21
3724,Kuala Terengganu,Sultan Mahmud Airport,Malaysia,Asia,TGG,WMKN,5.3826398849487305,103.10299682617188,6600,42,48000,04/22
3725,Penang,Penang International Airport,Malaysia,Asia,PEN,WMKP,5.297140121459961,100.2770004272461,10997,74,48000,04/22
3726,Subang,Sultan Abdul Aziz Shah International Airport,Malaysia,Asia,SZB,WMSA,3.130579948425293,101.54900360107422,12401,30,48000,15/33
3727,Suai,Suai Airport,Timor-Leste,Asia,UAI,WPDB,-9.30331039428711,125.28700256347656,3448,37,6000,16/34
3728,Dili,Presidente Nicolau Lobato International Airport,Timor-Leste,Asia,DIL,WPDL,-8.54640007019,125.526000977,6065,43,6000,08/26
3729,Baucau,Cakung Airport,Timor-Leste,Asia,BCH,WPEC,-8.489029884339999,126.401000977,8233,44,213300,14/32
3730,Seletar,Seletar Airport,Singapore,Asia,XSP,WSSL,1.416949987411499,103.86799621582031,6023,48,42000,03/21
3731,Singapore,Singapore Changi Airport,Singapore,Asia,SIN,WSSS,1.35019,103.994003,13123,70,237000,02C/20|02R/20L
3732,Smolensk,Smolensk North Airport,Russia,Europe,LNX,XUBS,54.824,32.025,8202,70,48000,08/26
3733,Albany,Albany Airport,Australia,Oceania,ALH,YABA,-34.94329833984375,117.80899810791016,5906,81,48000,05/23
3734,Alpha,Alpha Airport,Australia,Oceania,ABH,YAPH,-23.646099,146.584,4777,31,48000,18/36
3735,Armidale,Armidale Airport,Australia,Oceania,ARM,YARM,-30.528099060099997,151.617004395,5702,57,48000,05/23
3736,Ayers Rock,Ayers Rock Connellan Airport,Australia,Oceania,AYQ,YAYE,-25.1861,130.975998,8527,86,48000,13/31
3737,Barcaldine,Barcaldine Airport,Australia,Oceania,BCI,YBAR,-23.5652999878,145.307006836,5591,33,48000,01/19
3738,Alice Springs,Alice Springs Airport,Australia,Oceania,ASP,YBAS,-23.806699752807617,133.90199279785156,7999,33,48000,12/30
3739,Brisbane,Brisbane International Airport,Australia,Oceania,BNE,YBBN,-27.384199142456055,153.11700439453125,11680,81,48000,01/19
3740,Gold Coast,Gold Coast Airport,Australia,Oceania,OOL,YBCG,-28.1644001007,153.505004883,6699,58,48000,14/32
3741,Blackall,Blackall Airport,Australia,Oceania,BKQ,YBCK,-24.427799224900003,145.429000854,5538,78,48000,06/24
3742,Cairns,Cairns International Airport,Australia,Oceania,CNS,YBCS,-16.885799408,145.755004883,10489,87,48000,12/30
3743,Charleville,Charleville Airport,Australia,Oceania,CTL,YBCV,-26.4132995605,146.261993408,5000,71,48000,12/30
3744,Birdsville,Birdsville Airport,Australia,Oceania,BVI,YBDV,-25.897499084472656,139.34800720214844,5682,72,48000,03/21
3745,Broken Hill,Broken Hill Airport,Australia,Oceania,BHQ,YBHI,-32.0013999939,141.472000122,8251,42,48000,05/23
3746,Hamilton Island,Hamilton Island Airport,Australia,Oceania,HTI,YBHM,-20.3581008911,148.95199585,5591,35,48000,14/32
3747,Bedourie,Bedourie Airport,Australia,Oceania,BEU,YBIE,-24.346099853515625,139.4600067138672,4921,51,48000,14/32
3748,Bourke,Bourke Airport,Australia,Oceania,BRK,YBKE,-30.039199829101562,145.95199584960938,6004,83,48000,05/23
3749,Mount Isa,Mount Isa Airport,Australia,Oceania,ISA,YBMA,-20.663900375399997,139.488998413,8399,75,48000,12/30
3750,Maroochydore,Sunshine Coast Airport,Australia,Oceania,MCY,YBMC,-26.6033,153.091003,5896,35,48000,12/30
3751,Mackay,Mackay Airport,Australia,Oceania,MKY,YBMK,-21.171699523900003,149.179992676,6499,55,48000,05/23
3752,Ballina,Ballina Byron Gateway Airport,Australia,Oceania,BNK,YBNA,-28.8339004517,153.56199646,6234,59,48000,06/24
3753,Bairnsdale,Bairnsdale Airport,Australia,Oceania,BSJ,YBNS,-37.88750076293945,147.5679931640625,3612,68,48000,04/22
3754,Oakey,Oakey Airport,Australia,Oceania,OKY,YBOK,-27.411399841308594,151.73500061035156,5410,56,48000,05/23|14/32
3755,Boulia,Boulia Airport,Australia,Oceania,BQL,YBOU,-22.913299560546875,139.89999389648438,4180,47,48000,14/32
3756,Proserpine,Proserpine Whitsunday Coast Airport,Australia,Oceania,PPP,YBPN,-20.4950008392,148.552001953,6801,32,48000,06/24
3757,Rockhampton,Rockhampton Airport,Australia,Oceania,ROK,YBRK,-23.3819007874,150.475006104,8622,83,48000,04/22
3758,Broome,Broome International Airport,Australia,Oceania,BME,YBRM,-17.944700241088867,122.23200225830078,8064,59,48000,10/28
3759,Bathurst,Bathurst Airport,Australia,Oceania,BHS,YBTH,-33.4094009399,149.651992798,5594,90,48000,08/26
3760,Bathurst Island,Bathurst Island Airport,Australia,Oceania,BRT,YBTI,-11.769200325012207,130.6199951171875,4823,51,48000,15/33
3761,Townsville,Townsville Airport,Australia,Oceania,TSV,YBTL,-19.252500534057617,146.76499938964844,7999,40,48000,01/19
3762,Blackwater,Blackwater Airport,Australia,Oceania,BLT,YBTR,-23.603099822998047,148.8070068359375,5023,32,48000,18/36
3763,Bundaberg,Bundaberg Airport,Australia,Oceania,BDB,YBUD,-24.903900146499996,152.319000244,5030,40,48000,07/25
3764,Weipa,Weipa Airport,Australia,Oceania,WEI,YBWP,-12.6786003113,141.925003052,5397,75,48000,12/30
3765,Toowoomba,Toowoomba Wellcamp Airport,Australia,Oceania,WTB,YBWW,-27.558332,151.793335,9416,85,48000,12/30
3766,Carnarvon,Carnarvon Airport,Australia,Oceania,CVQ,YCAR,-24.880211,113.67174,5509,47,48000,04/22
3767,Cobar,Cobar Airport,Australia,Oceania,CAZ,YCBA,-31.538299560546875,145.79400634765625,4984,76,48000,05/23
3768,Coonabarabran,Coonabarabran Airport,Australia,Oceania,COJ,YCBB,-31.332500457763672,149.26699829101562,4987,32,48000,01/19
3769,Coober Pedy,Coober Pedy Airport,Australia,Oceania,CPD,YCBP,-29.040000915527344,134.7209930419922,4685,35,48000,04/22
3770,Chinchilla,Chinchilla Airport,Australia,Oceania,CCL,YCCA,-26.774999618530273,150.61700439453125,3497,84,48000,03/21
3771,Cloncurry,Cloncurry Airport,Australia,Oceania,CNJ,YCCY,-20.668600082399998,140.503997803,6562,65,48000,06/24
3772,Ceduna,Ceduna Airport,Australia,Oceania,CED,YCDU,-32.13059997558594,133.7100067138672,5709,69,48000,11/29
3773,Cooktown,Cooktown Airport,Australia,Oceania,CTN,YCKN,-15.444700241088867,145.1840057373047,5338,50,48000,11/29
3774,Clermont,Clermont Airport,Australia,Oceania,CMQ,YCMT,-22.773099899291992,147.62100219726562,4301,48,48000,01/19
3775,Cunnamulla,Cunnamulla Airport,Australia,Oceania,CMA,YCMU,-28.030000686645508,145.6219940185547,5686,37,48000,06/24
3776,Coonamble,Coonamble Airport,Australia,Oceania,CNB,YCNM,-30.983299255371094,148.37600708007812,5010,42,48000,05/23
3777,Coen,Coen Airport,Australia,Oceania,CUQ,YCOE,-13.761133,143.113311,4107,51,48000,11/29
3778,Cooma,Cooma Snowy Mountains Airport,Australia,Oceania,OOM,YCOM,-36.3005981445,148.973999023,6955,38,48000,14/32
3779,Chatsworth,Cowra Airport,Australia,Oceania,CWT,YCWR,-33.84469985961914,148.6490020751953,5348,68,48000,03/21
3780,Derby,Derby Airport,Australia,Oceania,DRB,YDBY,-17.3700008392334,123.66100311279297,5696,31,48000,05/23
3781,Deniliquin,Deniliquin Airport,Australia,Oceania,DNQ,YDLQ,-35.5593986511,144.945999146,3999,70,48000,06/24
